t,housing_density,year,month,NA_L3NAME
1993.7472727272727,132.76433571931062,1993,9,Arizona/New Mexico Mountains
1993.8281818181817,132.98032504025818,1993,10,Arizona/New Mexico Mountains
1993.909090909091,133.19631436120636,1993,11,Arizona/New Mexico Mountains
1993.99,133.4123036821539,1993,12,Arizona/New Mexico Mountains
1994.1,133.70595208479045,1994,1,Arizona/New Mexico Mountains
1994.1809090909092,133.92194140573864,1994,2,Arizona/New Mexico Mountains
1994.2618181818182,134.1379307266862,1994,3,Arizona/New Mexico Mountains
1994.3427272727272,134.35392004763375,1994,4,Arizona/New Mexico Mountains
1994.4236363636364,134.5699093685819,1994,5,Arizona/New Mexico Mountains
1994.5045454545455,134.78589868952946,1994,6,Arizona/New Mexico Mountains
1994.5854545454545,135.00188801047702,1994,7,Arizona/New Mexico Mountains
1994.6663636363637,135.21787733142517,1994,8,Arizona/New Mexico Mountains
1994.7472727272727,135.43386665237273,1994,9,Arizona/New Mexico Mountains
1994.8281818181817,135.64985597332029,1994,10,Arizona/New Mexico Mountains
1994.909090909091,135.86584529426844,1994,11,Arizona/New Mexico Mountains
1994.99,136.081834615216,1994,12,Arizona/New Mexico Mountains
1995.1,136.37548301785256,1995,1,Arizona/New Mexico Mountains
1995.1809090909092,136.59147233880074,1995,2,Arizona/New Mexico Mountains
1995.2618181818182,136.8074616597483,1995,3,Arizona/New Mexico Mountains
1995.3427272727272,137.02345098069583,1995,4,Arizona/New Mexico Mountains
1995.4236363636364,137.239440301644,1995,5,Arizona/New Mexico Mountains
1995.5045454545455,137.45542962259157,1995,6,Arizona/New Mexico Mountains
1995.5854545454545,137.67141894353912,1995,7,Arizona/New Mexico Mountains
1995.6663636363637,137.88740826448728,1995,8,Arizona/New Mexico Mountains
1995.7472727272727,138.10339758543483,1995,9,Arizona/New Mexico Mountains
1995.8281818181817,138.3193869063824,1995,10,Arizona/New Mexico Mountains
1995.909090909091,138.53537622733054,1995,11,Arizona/New Mexico Mountains
1995.99,138.7513655482781,1995,12,Arizona/New Mexico Mountains
1996.1,139.04501395091467,1996,1,Arizona/New Mexico Mountains
1996.1809090909092,139.26100327186282,1996,2,Arizona/New Mexico Mountains
1996.2618181818182,139.4769925928104,1996,3,Arizona/New Mexico Mountains
1996.3427272727272,139.69298191375793,1996,4,Arizona/New Mexico Mountains
1996.4236363636364,139.90897123470612,1996,5,Arizona/New Mexico Mountains
1996.5045454545455,140.12496055565367,1996,6,Arizona/New Mexico Mountains
1996.5854545454545,140.34094987660123,1996,7,Arizona/New Mexico Mountains
1996.6663636363637,140.55693919754938,1996,8,Arizona/New Mexico Mountains
1996.7472727272727,140.77292851849694,1996,9,Arizona/New Mexico Mountains
1996.8281818181817,140.9889178394445,1996,10,Arizona/New Mexico Mountains
1996.909090909091,141.20490716039265,1996,11,Arizona/New Mexico Mountains
1996.99,141.4208964813402,1996,12,Arizona/New Mexico Mountains
1997.1,141.71454488397677,1997,1,Arizona/New Mexico Mountains
1997.1809090909092,141.93053420492492,1997,2,Arizona/New Mexico Mountains
1997.2618181818182,142.1465235258725,1997,3,Arizona/New Mexico Mountains
1997.3427272727272,142.36251284682004,1997,4,Arizona/New Mexico Mountains
1997.4236363636364,142.57850216776822,1997,5,Arizona/New Mexico Mountains
1997.5045454545455,142.79449148871578,1997,6,Arizona/New Mexico Mountains
1997.5854545454545,143.0104808096633,1997,7,Arizona/New Mexico Mountains
1997.6663636363637,143.2264701306115,1997,8,Arizona/New Mexico Mountains
1997.7472727272727,143.44245945155905,1997,9,Arizona/New Mexico Mountains
1997.8281818181817,143.6584487725066,1997,10,Arizona/New Mexico Mountains
1997.909090909091,143.87443809345476,1997,11,Arizona/New Mexico Mountains
1997.99,144.0904274144023,1997,12,Arizona/New Mexico Mountains
1998.1,144.38407581703888,1998,1,Arizona/New Mexico Mountains
1998.1809090909092,144.60006513798703,1998,2,Arizona/New Mexico Mountains
1998.2618181818182,144.8160544589346,1998,3,Arizona/New Mexico Mountains
1998.3427272727272,145.03204377988214,1998,4,Arizona/New Mexico Mountains
1998.4236363636364,145.2480331008303,1998,5,Arizona/New Mexico Mountains
1998.5045454545455,145.46402242177788,1998,6,Arizona/New Mexico Mountains
1998.5854545454545,145.6800117427254,1998,7,Arizona/New Mexico Mountains
1998.6663636363637,145.8960010636736,1998,8,Arizona/New Mexico Mountains
1998.7472727272727,146.11199038462115,1998,9,Arizona/New Mexico Mountains
1998.8281818181817,146.3279797055687,1998,10,Arizona/New Mexico Mountains
1998.909090909091,146.54396902651686,1998,11,Arizona/New Mexico Mountains
1998.99,146.75995834746442,1998,12,Arizona/New Mexico Mountains
1999.1,147.05360675010098,1999,1,Arizona/New Mexico Mountains
1999.1809090909092,147.26959607104914,1999,2,Arizona/New Mexico Mountains
1999.2618181818182,147.4855853919967,1999,3,Arizona/New Mexico Mountains
1999.3427272727272,147.70157471294425,1999,4,Arizona/New Mexico Mountains
1999.4236363636364,147.9175640338924,1999,5,Arizona/New Mexico Mountains
1999.5045454545455,148.13355335483996,1999,6,Arizona/New Mexico Mountains
1999.5854545454545,148.34954267578752,1999,7,Arizona/New Mexico Mountains
1999.6663636363637,148.5655319967357,1999,8,Arizona/New Mexico Mountains
1999.7472727272727,148.78152131768326,1999,9,Arizona/New Mexico Mountains
1999.8281818181817,148.99751063863079,1999,10,Arizona/New Mexico Mountains
1999.909090909091,149.21349995957897,1999,11,Arizona/New Mexico Mountains
1999.99,149.42948928052652,1999,12,Arizona/New Mexico Mountains
2000.1,149.6908660907569,2000,1,Arizona/New Mexico Mountains
2000.1809090909092,149.88074475966727,2000,2,Arizona/New Mexico Mountains
2000.2618181818182,150.0706234285771,2000,3,Arizona/New Mexico Mountains
2000.3427272727272,150.26050209748695,2000,4,Arizona/New Mexico Mountains
2000.4236363636364,150.4503807663973,2000,5,Arizona/New Mexico Mountains
2000.5045454545455,150.64025943530714,2000,6,Arizona/New Mexico Mountains
2000.5854545454545,150.83013810421699,2000,7,Arizona/New Mexico Mountains
2000.6663636363637,151.02001677312734,2000,8,Arizona/New Mexico Mountains
2000.7472727272727,151.20989544203718,2000,9,Arizona/New Mexico Mountains
2000.8281818181817,151.39977411094702,2000,10,Arizona/New Mexico Mountains
2000.909090909091,151.58965277985737,2000,11,Arizona/New Mexico Mountains
2000.99,151.77953144876722,2000,12,Arizona/New Mexico Mountains
2001.1,152.037681099757,2001,1,Arizona/New Mexico Mountains
2001.1809090909092,152.22755976866736,2001,2,Arizona/New Mexico Mountains
2001.2618181818182,152.4174384375772,2001,3,Arizona/New Mexico Mountains
2001.3427272727272,152.60731710648705,2001,4,Arizona/New Mexico Mountains
2001.4236363636364,152.7971957753974,2001,5,Arizona/New Mexico Mountains
2001.5045454545455,152.98707444430724,2001,6,Arizona/New Mexico Mountains
2001.5854545454545,153.17695311321708,2001,7,Arizona/New Mexico Mountains
2001.6663636363637,153.36683178212743,2001,8,Arizona/New Mexico Mountains
2001.7472727272727,153.55671045103728,2001,9,Arizona/New Mexico Mountains
2001.8281818181817,153.74658911994712,2001,10,Arizona/New Mexico Mountains
2001.909090909091,153.93646778885747,2001,11,Arizona/New Mexico Mountains
2001.99,154.1263464577673,2001,12,Arizona/New Mexico Mountains
2002.1,154.38449610875708,2002,1,Arizona/New Mexico Mountains
2002.1809090909092,154.57437477766746,2002,2,Arizona/New Mexico Mountains
2002.2618181818182,154.76425344657727,2002,3,Arizona/New Mexico Mountains
2002.3427272727272,154.9541321154871,2002,4,Arizona/New Mexico Mountains
2002.4236363636364,155.1440107843975,2002,5,Arizona/New Mexico Mountains
2002.5045454545455,155.3338894533073,2002,6,Arizona/New Mexico Mountains
2002.5854545454545,155.52376812221715,2002,7,Arizona/New Mexico Mountains
2002.6663636363637,155.71364679112753,2002,8,Arizona/New Mexico Mountains
2002.7472727272727,155.90352546003734,2002,9,Arizona/New Mexico Mountains
2002.8281818181817,156.09340412894718,2002,10,Arizona/New Mexico Mountains
2002.909090909091,156.28328279785757,2002,11,Arizona/New Mexico Mountains
2002.99,156.47316146676738,2002,12,Arizona/New Mexico Mountains
2003.1,156.73131111775717,2003,1,Arizona/New Mexico Mountains
2003.1809090909092,156.92118978666753,2003,2,Arizona/New Mexico Mountains
2003.2618181818182,157.11106845557737,2003,3,Arizona/New Mexico Mountains
2003.3427272727272,157.3009471244872,2003,4,Arizona/New Mexico Mountains
2003.4236363636364,157.49082579339756,2003,5,Arizona/New Mexico Mountains
2003.5045454545455,157.6807044623074,2003,6,Arizona/New Mexico Mountains
2003.5854545454545,157.87058313121724,2003,7,Arizona/New Mexico Mountains
2003.6663636363637,158.0604618001276,2003,8,Arizona/New Mexico Mountains
2003.7472727272727,158.25034046903744,2003,9,Arizona/New Mexico Mountains
2003.8281818181817,158.44021913794728,2003,10,Arizona/New Mexico Mountains
2003.909090909091,158.63009780685763,2003,11,Arizona/New Mexico Mountains
2003.99,158.81997647576748,2003,12,Arizona/New Mexico Mountains
2004.1,159.07812612675724,2004,1,Arizona/New Mexico Mountains
2004.1809090909092,159.26800479566762,2004,2,Arizona/New Mexico Mountains
2004.2618181818182,159.45788346457746,2004,3,Arizona/New Mexico Mountains
2004.3427272727272,159.64776213348728,2004,4,Arizona/New Mexico Mountains
2004.4236363636364,159.83764080239766,2004,5,Arizona/New Mexico Mountains
2004.5045454545455,160.0275194713075,2004,6,Arizona/New Mexico Mountains
2004.5854545454545,160.2173981402173,2004,7,Arizona/New Mexico Mountains
2004.6663636363637,160.4072768091277,2004,8,Arizona/New Mexico Mountains
2004.7472727272727,160.59715547803754,2004,9,Arizona/New Mexico Mountains
2004.8281818181817,160.78703414694735,2004,10,Arizona/New Mexico Mountains
2004.909090909091,160.97691281585773,2004,11,Arizona/New Mexico Mountains
2004.99,161.16679148476757,2004,12,Arizona/New Mexico Mountains
2005.1,161.42494113575734,2005,1,Arizona/New Mexico Mountains
2005.1809090909092,161.6148198046677,2005,2,Arizona/New Mexico Mountains
2005.2618181818182,161.80469847357753,2005,3,Arizona/New Mexico Mountains
2005.3427272727272,161.99457714248737,2005,4,Arizona/New Mexico Mountains
2005.4236363636364,162.18445581139773,2005,5,Arizona/New Mexico Mountains
2005.5045454545455,162.37433448030757,2005,6,Arizona/New Mexico Mountains
2005.5854545454545,162.5642131492174,2005,7,Arizona/New Mexico Mountains
2005.6663636363637,162.7540918181278,2005,8,Arizona/New Mexico Mountains
2005.7472727272727,162.9439704870376,2005,9,Arizona/New Mexico Mountains
2005.8281818181817,163.13384915594744,2005,10,Arizona/New Mexico Mountains
2005.909090909091,163.3237278248578,2005,11,Arizona/New Mexico Mountains
2005.99,163.51360649376764,2005,12,Arizona/New Mexico Mountains
2006.1,163.77175614475743,2006,1,Arizona/New Mexico Mountains
2006.1809090909092,163.96163481366779,2006,2,Arizona/New Mexico Mountains
2006.2618181818182,164.15151348257763,2006,3,Arizona/New Mexico Mountains
2006.3427272727272,164.34139215148747,2006,4,Arizona/New Mexico Mountains
2006.4236363636364,164.53127082039782,2006,5,Arizona/New Mexico Mountains
2006.5045454545455,164.72114948930766,2006,6,Arizona/New Mexico Mountains
2006.5854545454545,164.9110281582175,2006,7,Arizona/New Mexico Mountains
2006.6663636363637,165.10090682712786,2006,8,Arizona/New Mexico Mountains
2006.7472727272727,165.2907854960377,2006,9,Arizona/New Mexico Mountains
2006.8281818181817,165.48066416494754,2006,10,Arizona/New Mexico Mountains
2006.909090909091,165.6705428338579,2006,11,Arizona/New Mexico Mountains
2006.99,165.86042150276774,2006,12,Arizona/New Mexico Mountains
2007.1,166.1185711537575,2007,1,Arizona/New Mexico Mountains
2007.1809090909092,166.30844982266788,2007,2,Arizona/New Mexico Mountains
2007.2618181818182,166.4983284915777,2007,3,Arizona/New Mexico Mountains
2007.3427272727272,166.68820716048754,2007,4,Arizona/New Mexico Mountains
2007.4236363636364,166.87808582939792,2007,5,Arizona/New Mexico Mountains
2007.5045454545455,167.06796449830773,2007,6,Arizona/New Mexico Mountains
2007.5854545454545,167.25784316721757,2007,7,Arizona/New Mexico Mountains
2007.6663636363637,167.44772183612795,2007,8,Arizona/New Mexico Mountains
2007.7472727272727,167.63760050503777,2007,9,Arizona/New Mexico Mountains
2007.8281818181817,167.8274791739476,2007,10,Arizona/New Mexico Mountains
2007.909090909091,168.017357842858,2007,11,Arizona/New Mexico Mountains
2007.99,168.2072365117678,2007,12,Arizona/New Mexico Mountains
2008.1,168.4653861627576,2008,1,Arizona/New Mexico Mountains
2008.1809090909092,168.65526483166795,2008,2,Arizona/New Mexico Mountains
2008.2618181818182,168.8451435005778,2008,3,Arizona/New Mexico Mountains
2008.3427272727272,169.03502216948763,2008,4,Arizona/New Mexico Mountains
2008.4236363636364,169.22490083839799,2008,5,Arizona/New Mexico Mountains
2008.5045454545455,169.41477950730783,2008,6,Arizona/New Mexico Mountains
2008.5854545454545,169.60465817621767,2008,7,Arizona/New Mexico Mountains
2008.6663636363637,169.79453684512802,2008,8,Arizona/New Mexico Mountains
2008.7472727272727,169.98441551403786,2008,9,Arizona/New Mexico Mountains
2008.8281818181817,170.1742941829477,2008,10,Arizona/New Mexico Mountains
2008.909090909091,170.36417285185806,2008,11,Arizona/New Mexico Mountains
2008.99,170.5540515207679,2008,12,Arizona/New Mexico Mountains
2009.1,170.81220117175766,2009,1,Arizona/New Mexico Mountains
2009.1809090909092,171.00207984066805,2009,2,Arizona/New Mexico Mountains
2009.2618181818182,171.1919585095779,2009,3,Arizona/New Mexico Mountains
2009.3427272727272,171.3818371784877,2009,4,Arizona/New Mexico Mountains
2009.4236363636364,171.57171584739808,2009,5,Arizona/New Mexico Mountains
2009.5045454545455,171.76159451630792,2009,6,Arizona/New Mexico Mountains
2009.5854545454545,171.95147318521774,2009,7,Arizona/New Mexico Mountains
2009.6663636363637,172.14135185412812,2009,8,Arizona/New Mexico Mountains
2009.7472727272727,172.33123052303796,2009,9,Arizona/New Mexico Mountains
2009.8281818181817,172.52110919194777,2009,10,Arizona/New Mexico Mountains
2009.909090909091,172.71098786085815,2009,11,Arizona/New Mexico Mountains
2009.99,172.900866529768,2009,12,Arizona/New Mexico Mountains
2010.1,172.99344143310097,2010,1,Arizona/New Mexico Mountains
2010.1809090909092,173.0493550789068,2010,2,Arizona/New Mexico Mountains
2010.2618181818182,173.10526872471252,2010,3,Arizona/New Mexico Mountains
2010.3427272727272,173.1611823705182,2010,4,Arizona/New Mexico Mountains
2010.4236363636364,173.21709601632406,2010,5,Arizona/New Mexico Mountains
2010.5045454545455,173.27300966212974,2010,6,Arizona/New Mexico Mountains
2010.5854545454545,173.32892330793544,2010,7,Arizona/New Mexico Mountains
2010.6663636363637,173.3848369537413,2010,8,Arizona/New Mexico Mountains
2010.7472727272727,173.440750599547,2010,9,Arizona/New Mexico Mountains
2010.8281818181817,173.4966642453527,2010,10,Arizona/New Mexico Mountains
2010.909090909091,173.55257789115853,2010,11,Arizona/New Mexico Mountains
2010.99,173.60849153696424,2010,12,Arizona/New Mexico Mountains
2011.1,173.68450896553153,2011,1,Arizona/New Mexico Mountains
2011.1809090909092,173.74042261133738,2011,2,Arizona/New Mexico Mountains
2011.2618181818182,173.79633625714308,2011,3,Arizona/New Mexico Mountains
2011.3427272727272,173.85224990294878,2011,4,Arizona/New Mexico Mountains
2011.4236363636364,173.90816354875463,2011,5,Arizona/New Mexico Mountains
2011.5045454545455,173.96407719456033,2011,6,Arizona/New Mexico Mountains
2011.5854545454545,174.01999084036603,2011,7,Arizona/New Mexico Mountains
2011.6663636363637,174.07590448617188,2011,8,Arizona/New Mexico Mountains
2011.7472727272727,174.13181813197758,2011,9,Arizona/New Mexico Mountains
2011.8281818181817,174.18773177778326,2011,10,Arizona/New Mexico Mountains
2011.909090909091,174.24364542358913,2011,11,Arizona/New Mexico Mountains
2011.99,174.2995590693948,2011,12,Arizona/New Mexico Mountains
2012.1,174.3755764979621,2012,1,Arizona/New Mexico Mountains
2012.1809090909092,174.43149014376797,2012,2,Arizona/New Mexico Mountains
2012.2618181818182,174.48740378957365,2012,3,Arizona/New Mexico Mountains
2012.3427272727272,174.54331743537935,2012,4,Arizona/New Mexico Mountains
2012.4236363636364,174.5992310811852,2012,5,Arizona/New Mexico Mountains
2012.5045454545455,174.6551447269909,2012,6,Arizona/New Mexico Mountains
2012.5854545454545,174.7110583727966,2012,7,Arizona/New Mexico Mountains
2012.6663636363637,174.76697201860244,2012,8,Arizona/New Mexico Mountains
2012.7472727272727,174.82288566440815,2012,9,Arizona/New Mexico Mountains
2012.8281818181817,174.87879931021385,2012,10,Arizona/New Mexico Mountains
