NA_L3NAME,variable,year,month,value
Erie Drift Plain,fwi,1983,Jun,7.8490322787830165
Flint Hills,fwi,1983,Jun,5.661788440940613
High Plains,fwi,1983,Jun,17.580113102554968
Huron/Erie Lake Plains,fwi,1983,Jun,10.08722087921788
Idaho Batholith,fwi,1983,Jun,9.910253394399819
Interior Plateau,fwi,1983,Jun,6.86237374510046
Interior River Valleys and Hills,fwi,1983,Jun,8.755420500957685
Klamath Mountains,fwi,1983,Jun,21.756136723188387
Lake Manitoba and Lake Agassiz Plain,fwi,1983,Jun,11.636196629574554
Madrean Archipelago,fwi,1983,Jun,52.94256779379096
Middle Atlantic Coastal Plain,fwi,1983,Jun,8.390787959279553
Middle Rockies,fwi,1983,Jun,8.233608659587334
Mississippi Alluvial Plain,fwi,1983,Jun,6.411197629592874
Mississippi Valley Loess Plains,fwi,1983,Jun,5.69845141357864
Mojave Basin and Range,fwi,1983,Jun,53.39392622484465
Nebraska Sand Hills,fwi,1983,Jun,8.37331713891765
North Cascades,fwi,1983,Jun,7.252584267029524
North Central Appalachians,fwi,1983,Jun,5.26975509279592
North Central Hardwood Forests,fwi,1983,Jun,8.093857317301579
Northeastern Coastal Zone,fwi,1983,Jun,9.410252305242869
Northern Allegheny Plateau,fwi,1983,Jun,6.475511805455487
Northern Appalachian and Atlantic Maritime Highlands,fwi,1983,Jun,6.789204597666088
Northern Basin and Range,fwi,1983,Jun,17.336568114578082
Northern Lakes and Forests,fwi,1983,Jun,7.396629743062505
Northern Minnesota Wetlands,fwi,1983,Jun,7.422872184515
Northern Piedmont,fwi,1983,Jun,7.197057979911628
Northwestern Glaciated Plains,fwi,1983,Jun,17.681585126580973
Northwestern Great Plains,fwi,1983,Jun,16.975279245088288
Ouachita Mountains,fwi,1983,Jun,7.584832525567005
Ozark Highlands,fwi,1983,Jun,7.873697496595836
Piedmont,fwi,1983,Jun,7.816844780558199
Ridge and Valley,fwi,1983,Jun,5.915609587297423
Sierra Nevada,fwi,1983,Jun,22.42593183960743
Snake River Plain,fwi,1983,Jun,20.94919372893104
Sonoran Desert,fwi,1983,Jun,56.006724373494734
South Central Plains,fwi,1983,Jun,5.701603994121651
Southeastern Plains,fwi,1983,Jun,6.449505842177151
Southeastern Wisconsin Till Plains,fwi,1983,Jun,9.565833356328115
Southern and Baja California Pine-Oak Mountains,fwi,1983,Jun,37.02230895215815
Southern Coastal Plain,fwi,1983,Jun,5.474877238971567
Southern Florida Coastal Plain,fwi,1983,Jun,2.0145254011462335
Southern Michigan/Northern Indiana Drift Plains,fwi,1983,Jun,10.26055748376226
Southern Rockies,fwi,1983,Jun,11.40485697319835
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1983,Jun,21.615366915833665
Southwestern Appalachians,fwi,1983,Jun,4.389050531518931
Southwestern Tablelands,fwi,1983,Jun,22.126647646190637
Strait of Georgia/Puget Lowland,fwi,1983,Jun,4.289849836431933
Texas Blackland Prairies,fwi,1983,Jun,10.027358584395923
Wasatch and Uinta Mountains,fwi,1983,Jun,15.197986463290285
Western Allegheny Plateau,fwi,1983,Jun,7.288833138219208
Western Corn Belt Plains,fwi,1983,Jun,8.305563745269627
Western Gulf Coastal Plain,fwi,1983,Jun,10.33899389773216
Willamette Valley,fwi,1983,Jun,5.425686815162233
Wyoming Basin,fwi,1983,Jun,14.672717780708782
Acadian Plains and Hills,fwi,1983,Jul,5.473961438568942
Arizona/New Mexico Mountains,fwi,1983,Jul,26.29585487186775
Arizona/New Mexico Plateau,fwi,1983,Jul,31.736992176023755
Arkansas Valley,fwi,1983,Jul,12.44607685208687
Aspen Parkland/Northern Glaciated Plains,fwi,1983,Jul,12.76692052126062
Atlantic Coastal Pine Barrens,fwi,1983,Jul,13.859599439824214
Blue Mountains,fwi,1983,Jul,19.838342528596872
Blue Ridge,fwi,1983,Jul,8.900538958090586
Boston Mountains,fwi,1983,Jul,10.548778936506348
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1983,Jul,38.83298396997084
Canadian Rockies,fwi,1983,Jul,4.713272183593307
Cascades,fwi,1983,Jul,10.564136104680664
Central Appalachians,fwi,1983,Jul,7.760141280235282
Central Basin and Range,fwi,1983,Jul,45.23680126005851
Central California Valley,fwi,1983,Jul,43.62132892104498
Central Corn Belt Plains,fwi,1983,Jul,12.538442636215073
Central Great Plains,fwi,1983,Jul,30.056888214745143
Central Irregular Plains,fwi,1983,Jul,17.01954227561298
Chihuahuan Deserts,fwi,1983,Jul,39.68093799261661
Coast Range,fwi,1983,Jul,7.537853874669564
Colorado Plateaus,fwi,1983,Jul,31.77431160706921
Columbia Mountains/Northern Rockies,fwi,1983,Jul,7.7121634667543235
Columbia Plateau,fwi,1983,Jul,23.333657758582582
Cross Timbers,fwi,1983,Jul,23.27158179630584
Driftless Area,fwi,1983,Jul,7.850614664202831
East Central Texas Plains,fwi,1983,Jul,14.856414815974983
Eastern Cascades Slopes and Foothills,fwi,1983,Jul,24.77603997343761
Eastern Corn Belt Plains,fwi,1983,Jul,10.274607094843223
Eastern Great Lakes Lowlands,fwi,1983,Jul,14.400158474281543
Edwards Plateau,fwi,1983,Jul,28.65195940868801
Erie Drift Plain,fwi,1983,Jul,7.80717360718132
Flint Hills,fwi,1983,Jul,24.14774130742663
High Plains,fwi,1983,Jul,32.700437157356745
Huron/Erie Lake Plains,fwi,1983,Jul,9.534707192046133
Idaho Batholith,fwi,1983,Jul,10.800825813286954
Interior Plateau,fwi,1983,Jul,12.237371971593305
Interior River Valleys and Hills,fwi,1983,Jul,15.442169998290634
Klamath Mountains,fwi,1983,Jul,22.38490426170456
Lake Manitoba and Lake Agassiz Plain,fwi,1983,Jul,10.515920736614802
Madrean Archipelago,fwi,1983,Jul,25.720680290674046
Middle Atlantic Coastal Plain,fwi,1983,Jul,11.77073754865627
Middle Rockies,fwi,1983,Jul,12.874959133739337
Mississippi Alluvial Plain,fwi,1983,Jul,11.194172605470408
Mississippi Valley Loess Plains,fwi,1983,Jul,11.572943811130425
Mojave Basin and Range,fwi,1983,Jul,54.906885060361546
Nebraska Sand Hills,fwi,1983,Jul,15.17118545964917
North Cascades,fwi,1983,Jul,4.186921464965532
North Central Appalachians,fwi,1983,Jul,8.353393443540675
North Central Hardwood Forests,fwi,1983,Jul,8.233809622807067
Northeastern Coastal Zone,fwi,1983,Jul,12.61542073519077
Northern Allegheny Plateau,fwi,1983,Jul,11.631731492725041
Northern Appalachian and Atlantic Maritime Highlands,fwi,1983,Jul,8.512089815962897
Northern Basin and Range,fwi,1983,Jul,31.154674893904353
Northern Lakes and Forests,fwi,1983,Jul,10.053736402421123
Northern Minnesota Wetlands,fwi,1983,Jul,9.818365445137024
Northern Piedmont,fwi,1983,Jul,15.360380283691597
Northwestern Glaciated Plains,fwi,1983,Jul,17.04261936552721
Northwestern Great Plains,fwi,1983,Jul,25.709187066478837
Ouachita Mountains,fwi,1983,Jul,8.891244337590118
Ozark Highlands,fwi,1983,Jul,13.762602142232112
Piedmont,fwi,1983,Jul,16.09623283094796
Ridge and Valley,fwi,1983,Jul,11.782900425561694
Sierra Nevada,fwi,1983,Jul,34.93515366484731
Snake River Plain,fwi,1983,Jul,27.564199642321775
Sonoran Desert,fwi,1983,Jul,50.53803969570739
South Central Plains,fwi,1983,Jul,10.941882333075597
Southeastern Plains,fwi,1983,Jul,11.512702162735597
Southeastern Wisconsin Till Plains,fwi,1983,Jul,8.845946013332602
Southern and Baja California Pine-Oak Mountains,fwi,1983,Jul,44.620143695311114
Southern Coastal Plain,fwi,1983,Jul,6.039211355318416
Southern Florida Coastal Plain,fwi,1983,Jul,4.47383453874361
Southern Michigan/Northern Indiana Drift Plains,fwi,1983,Jul,10.875674536244613
Southern Rockies,fwi,1983,Jul,14.697133833837537
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1983,Jul,23.301750686583457
Southwestern Appalachians,fwi,1983,Jul,8.975763277932932
Southwestern Tablelands,fwi,1983,Jul,34.56422224179238
Strait of Georgia/Puget Lowland,fwi,1983,Jul,3.828105970560662
Texas Blackland Prairies,fwi,1983,Jul,17.11541104357053
Wasatch and Uinta Mountains,fwi,1983,Jul,20.42051630855552
Western Allegheny Plateau,fwi,1983,Jul,7.928652716654138
Western Corn Belt Plains,fwi,1983,Jul,12.477493906347354
Western Gulf Coastal Plain,fwi,1983,Jul,9.447179618022334
Willamette Valley,fwi,1983,Jul,4.971018711438224
Wyoming Basin,fwi,1983,Jul,28.892533193675845
Acadian Plains and Hills,fwi,1983,Aug,6.423944789905266
Arizona/New Mexico Mountains,fwi,1983,Aug,11.896691354090038
Arizona/New Mexico Plateau,fwi,1983,Aug,20.517406800856687
Arkansas Valley,fwi,1983,Aug,20.922844860988963
Aspen Parkland/Northern Glaciated Plains,fwi,1983,Aug,21.72754410958146
Atlantic Coastal Pine Barrens,fwi,1983,Aug,12.722873504777423
Blue Mountains,fwi,1983,Aug,26.281296550521507
Blue Ridge,fwi,1983,Aug,8.976093432740914
Boston Mountains,fwi,1983,Aug,15.99462102104913
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1983,Aug,32.889534366606995
Canadian Rockies,fwi,1983,Aug,14.280850637715389
Cascades,fwi,1983,Aug,16.71061554195555
Central Appalachians,fwi,1983,Aug,8.47723771208279
Central Basin and Range,fwi,1983,Aug,20.507200915624633
Central California Valley,fwi,1983,Aug,39.24948899721434
Central Corn Belt Plains,fwi,1983,Aug,12.570585558680945
Central Great Plains,fwi,1983,Aug,33.501783773537156
Central Irregular Plains,fwi,1983,Aug,27.82170539746631
Chihuahuan Deserts,fwi,1983,Aug,32.510413115349984
Coast Range,fwi,1983,Aug,13.968731691994643
Colorado Plateaus,fwi,1983,Aug,24.440761215560386
Columbia Mountains/Northern Rockies,fwi,1983,Aug,18.85594186242388
Columbia Plateau,fwi,1983,Aug,32.42196157688015
Cross Timbers,fwi,1983,Aug,26.476992687638013
Driftless Area,fwi,1983,Aug,9.916602870284533
East Central Texas Plains,fwi,1983,Aug,14.947249360532306
Eastern Cascades Slopes and Foothills,fwi,1983,Aug,25.66464739464729
Eastern Corn Belt Plains,fwi,1983,Aug,13.367882964834346
Eastern Great Lakes Lowlands,fwi,1983,Aug,4.919968367032422
Edwards Plateau,fwi,1983,Aug,29.14589215568976
Erie Drift Plain,fwi,1983,Aug,8.368683372278438
Flint Hills,fwi,1983,Aug,31.76737375655091
High Plains,fwi,1983,Aug,33.97664812859126
Huron/Erie Lake Plains,fwi,1983,Aug,8.595060053156383
Idaho Batholith,fwi,1983,Aug,13.76218753163337
Interior Plateau,fwi,1983,Aug,16.1677842215676
Interior River Valleys and Hills,fwi,1983,Aug,20.65172664990207
Klamath Mountains,fwi,1983,Aug,23.652594500794027
Lake Manitoba and Lake Agassiz Plain,fwi,1983,Aug,13.242695301656097
Madrean Archipelago,fwi,1983,Aug,15.341633011213238
Middle Atlantic Coastal Plain,fwi,1983,Aug,11.872014070708746
Middle Rockies,fwi,1983,Aug,15.123377049927713
Mississippi Alluvial Plain,fwi,1983,Aug,14.92344057766319
Mississippi Valley Loess Plains,fwi,1983,Aug,14.361299864009727
Mojave Basin and Range,fwi,1983,Aug,27.500610110506763
Nebraska Sand Hills,fwi,1983,Aug,23.609916420065524
North Cascades,fwi,1983,Aug,10.384081593469569
North Central Appalachians,fwi,1983,Aug,6.156254475243426
North Central Hardwood Forests,fwi,1983,Aug,8.135950911049127
Northeastern Coastal Zone,fwi,1983,Aug,9.29209018030728
Northern Allegheny Plateau,fwi,1983,Aug,6.30943563256619
Northern Appalachian and Atlantic Maritime Highlands,fwi,1983,Aug,4.5138597908611615
Northern Basin and Range,fwi,1983,Aug,23.56540068160631
Northern Lakes and Forests,fwi,1983,Aug,6.983494971662435
Northern Minnesota Wetlands,fwi,1983,Aug,9.132242737412453
Northern Piedmont,fwi,1983,Aug,13.750112218676874
Northwestern Glaciated Plains,fwi,1983,Aug,30.22943030735208
Northwestern Great Plains,fwi,1983,Aug,31.504879582381353
Ouachita Mountains,fwi,1983,Aug,17.367497207616506
Ozark Highlands,fwi,1983,Aug,21.85494213260739
Piedmont,fwi,1983,Aug,14.829113337711881
Ridge and Valley,fwi,1983,Aug,11.011117957839424
Sierra Nevada,fwi,1983,Aug,22.70782401173861
Snake River Plain,fwi,1983,Aug,27.330808222015328
Sonoran Desert,fwi,1983,Aug,25.965348063292414
South Central Plains,fwi,1983,Aug,11.869230499964528
Southeastern Plains,fwi,1983,Aug,11.516086581670221
Southeastern Wisconsin Till Plains,fwi,1983,Aug,8.278721635094184
Southern and Baja California Pine-Oak Mountains,fwi,1983,Aug,24.66907844435085
Southern Coastal Plain,fwi,1983,Aug,5.207866186191258
Southern Florida Coastal Plain,fwi,1983,Aug,1.2931112122981727
Southern Michigan/Northern Indiana Drift Plains,fwi,1983,Aug,9.082583496732772
Southern Rockies,fwi,1983,Aug,9.19789205208241
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1983,Aug,25.893543687534468
Southwestern Appalachians,fwi,1983,Aug,12.348034269127586
Southwestern Tablelands,fwi,1983,Aug,32.73222681946016
Strait of Georgia/Puget Lowland,fwi,1983,Aug,10.704362935457047
Texas Blackland Prairies,fwi,1983,Aug,17.815746601059555
Wasatch and Uinta Mountains,fwi,1983,Aug,8.80115765745724
Western Allegheny Plateau,fwi,1983,Aug,10.598464750515225
Western Corn Belt Plains,fwi,1983,Aug,17.200971501494745
Western Gulf Coastal Plain,fwi,1983,Aug,7.936403474921131
Willamette Valley,fwi,1983,Aug,16.37265063269062
Wyoming Basin,fwi,1983,Aug,25.96670142699303
Acadian Plains and Hills,fwi,1983,Sep,8.372318563790158
Arizona/New Mexico Mountains,fwi,1983,Sep,16.56661304895442
Arizona/New Mexico Plateau,fwi,1983,Sep,27.64653751933064
Arkansas Valley,fwi,1983,Sep,20.768547116134823
Aspen Parkland/Northern Glaciated Plains,fwi,1983,Sep,13.237414932984976
Atlantic Coastal Pine Barrens,fwi,1983,Sep,11.495067985819988
Blue Mountains,fwi,1983,Sep,22.342343630473366
Blue Ridge,fwi,1983,Sep,5.883121167022941
Boston Mountains,fwi,1983,Sep,16.00314906560004
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1983,Sep,33.50361101219987
Canadian Rockies,fwi,1983,Sep,5.33311522250089
Cascades,fwi,1983,Sep,12.37644587020516
Central Appalachians,fwi,1983,Sep,10.505399830493907
Central Basin and Range,fwi,1983,Sep,29.152343321985846
Central California Valley,fwi,1983,Sep,36.456865613155955
Central Corn Belt Plains,fwi,1983,Sep,11.118887055290035
Central Great Plains,fwi,1983,Sep,28.28779665161061
Central Irregular Plains,fwi,1983,Sep,15.488774366137541
Chihuahuan Deserts,fwi,1983,Sep,29.898992742363124
Coast Range,fwi,1983,Sep,9.3155232456466
Colorado Plateaus,fwi,1983,Sep,32.26020832532137
Columbia Mountains/Northern Rockies,fwi,1983,Sep,12.486989954729728
Columbia Plateau,fwi,1983,Sep,24.67806812473518
Cross Timbers,fwi,1983,Sep,29.86989178046847
Driftless Area,fwi,1983,Sep,4.246785525103085
East Central Texas Plains,fwi,1983,Sep,16.597554257595558
Eastern Cascades Slopes and Foothills,fwi,1983,Sep,23.721228373367175
Eastern Corn Belt Plains,fwi,1983,Sep,15.38970883321186
Eastern Great Lakes Lowlands,fwi,1983,Sep,7.279567918977665
Edwards Plateau,fwi,1983,Sep,30.919283114129794
Erie Drift Plain,fwi,1983,Sep,6.502713077062104
Flint Hills,fwi,1983,Sep,18.458546764651338
High Plains,fwi,1983,Sep,38.100492473824154
Huron/Erie Lake Plains,fwi,1983,Sep,9.413142625134975
Idaho Batholith,fwi,1983,Sep,15.734785895752287
Interior Plateau,fwi,1983,Sep,15.800275560419813
Interior River Valleys and Hills,fwi,1983,Sep,17.61548246378376
Klamath Mountains,fwi,1983,Sep,19.134965748957168
Lake Manitoba and Lake Agassiz Plain,fwi,1983,Sep,8.330003915299473
Madrean Archipelago,fwi,1983,Sep,16.093548560547543
Middle Atlantic Coastal Plain,fwi,1983,Sep,9.475529823774172
Middle Rockies,fwi,1983,Sep,13.523176678830758
Mississippi Alluvial Plain,fwi,1983,Sep,15.490982266033397
Mississippi Valley Loess Plains,fwi,1983,Sep,15.315587930820778
Mojave Basin and Range,fwi,1983,Sep,38.874534279274904
Nebraska Sand Hills,fwi,1983,Sep,30.667220288634493
North Cascades,fwi,1983,Sep,5.934552255681807
North Central Appalachians,fwi,1983,Sep,7.061110455920731
North Central Hardwood Forests,fwi,1983,Sep,4.668175840004898
Northeastern Coastal Zone,fwi,1983,Sep,12.181891204088782
Northern Allegheny Plateau,fwi,1983,Sep,9.328565523710791
Northern Appalachian and Atlantic Maritime Highlands,fwi,1983,Sep,7.050302528779939
Northern Basin and Range,fwi,1983,Sep,28.439113528106464
Northern Lakes and Forests,fwi,1983,Sep,4.22092314934471
Northern Minnesota Wetlands,fwi,1983,Sep,4.44825069129467
Northern Piedmont,fwi,1983,Sep,15.521951166588805
Northwestern Glaciated Plains,fwi,1983,Sep,21.893172270852062
Northwestern Great Plains,fwi,1983,Sep,28.01797358058656
Ouachita Mountains,fwi,1983,Sep,19.075429206145436
Ozark Highlands,fwi,1983,Sep,15.128154622772024
Piedmont,fwi,1983,Sep,10.310342545960728
Ridge and Valley,fwi,1983,Sep,10.926984650861781
Sierra Nevada,fwi,1983,Sep,25.45518475343983
Snake River Plain,fwi,1983,Sep,33.18734705476003
Sonoran Desert,fwi,1983,Sep,31.861458202016532
South Central Plains,fwi,1983,Sep,13.411331636512285
Southeastern Plains,fwi,1983,Sep,8.298083490505308
Southeastern Wisconsin Till Plains,fwi,1983,Sep,4.242883388867635
Southern and Baja California Pine-Oak Mountains,fwi,1983,Sep,33.0254605921832
Southern Coastal Plain,fwi,1983,Sep,4.6744771890270504
Southern Florida Coastal Plain,fwi,1983,Sep,2.075875798202291
Southern Michigan/Northern Indiana Drift Plains,fwi,1983,Sep,8.686813430368883
Southern Rockies,fwi,1983,Sep,21.79946821480904
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1983,Sep,21.109444425669217
Southwestern Appalachians,fwi,1983,Sep,7.6111871975764505
Southwestern Tablelands,fwi,1983,Sep,35.25431510799038
Strait of Georgia/Puget Lowland,fwi,1983,Sep,4.288948346254534
Texas Blackland Prairies,fwi,1983,Sep,20.566222518632053
Wasatch and Uinta Mountains,fwi,1983,Sep,13.377838534937544
Western Allegheny Plateau,fwi,1983,Sep,10.786107418930458
Western Corn Belt Plains,fwi,1983,Sep,11.991050527352789
Western Gulf Coastal Plain,fwi,1983,Sep,6.1081915143577366
Willamette Valley,fwi,1983,Sep,11.060092392973717
Wyoming Basin,fwi,1983,Sep,26.395509392814297
Acadian Plains and Hills,fwi,1983,Oct,4.509554582589561
Arizona/New Mexico Mountains,fwi,1983,Oct,10.112690347215514
Arizona/New Mexico Plateau,fwi,1983,Oct,16.41958915265937
Arkansas Valley,fwi,1983,Oct,12.380692794415287
Aspen Parkland/Northern Glaciated Plains,fwi,1983,Oct,6.4893390520252066
Atlantic Coastal Pine Barrens,fwi,1983,Oct,3.5833909302705624
Blue Mountains,fwi,1983,Oct,15.667447331699861
Blue Ridge,fwi,1983,Oct,5.174267047969746
Boston Mountains,fwi,1983,Oct,10.187098164198867
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1983,Oct,21.238668410727282
Canadian Rockies,fwi,1983,Oct,3.3483939958438054
Cascades,fwi,1983,Oct,7.665985951766427
Central Appalachians,fwi,1983,Oct,4.737676006303434
Central Basin and Range,fwi,1983,Oct,14.769421775702662
Central California Valley,fwi,1983,Oct,23.735919353720377
Central Corn Belt Plains,fwi,1983,Oct,7.45653219928247
Central Great Plains,fwi,1983,Oct,11.066552423551858
Central Irregular Plains,fwi,1983,Oct,6.960914886665372
Chihuahuan Deserts,fwi,1983,Oct,13.591250762142511
Coast Range,fwi,1983,Oct,7.476250476962889
Colorado Plateaus,fwi,1983,Oct,17.550621057909016
Columbia Mountains/Northern Rockies,fwi,1983,Oct,9.78703548197216
Columbia Plateau,fwi,1983,Oct,19.66004209369262
Cross Timbers,fwi,1983,Oct,12.188818820330491
Driftless Area,fwi,1983,Oct,3.2491181415808006
East Central Texas Plains,fwi,1983,Oct,11.69191633849796
Eastern Cascades Slopes and Foothills,fwi,1983,Oct,17.272828026155455
Eastern Corn Belt Plains,fwi,1983,Oct,4.85564052288806
Eastern Great Lakes Lowlands,fwi,1983,Oct,3.0735989538767865
Edwards Plateau,fwi,1983,Oct,16.618736787937323
Erie Drift Plain,fwi,1983,Oct,2.7456291782638114
Flint Hills,fwi,1983,Oct,7.293267004617495
High Plains,fwi,1983,Oct,23.96988731640941
Huron/Erie Lake Plains,fwi,1983,Oct,4.025063593529943
Idaho Batholith,fwi,1983,Oct,4.740181723502767
Interior Plateau,fwi,1983,Oct,6.902481504494334
Interior River Valleys and Hills,fwi,1983,Oct,7.478862557034222
Klamath Mountains,fwi,1983,Oct,13.565654726079355
Lake Manitoba and Lake Agassiz Plain,fwi,1983,Oct,2.571464714626548
Madrean Archipelago,fwi,1983,Oct,9.549016213176227
Middle Atlantic Coastal Plain,fwi,1983,Oct,8.702245358086417
Middle Rockies,fwi,1983,Oct,4.8964505496774064
Mississippi Alluvial Plain,fwi,1983,Oct,11.412896444308846
Mississippi Valley Loess Plains,fwi,1983,Oct,11.281597847854652
Mojave Basin and Range,fwi,1983,Oct,25.829687445668043
Nebraska Sand Hills,fwi,1983,Oct,17.81012141078501
North Cascades,fwi,1983,Oct,6.734994234489207
